timestamp,action_type,hand_speed,leg_speed,movement_intensity,l_elbow_angle,r_elbow_angle,l_hand_speed,r_hand_speed
65.1081,kick_low,2.1002,2.6508,2.3755,155.16,61.07,2.1002,0.9395
65.1415,kick_low,1.9166,1.1695,1.5431,128.51,45.88,1.9166,0.3901
65.1748,guard_position,1.5561,0.6672,1.1117,90.63,31.96,1.5561,0.3995
65.2082,forward_movement,0.2388,0.7545,0.4966,86.8,7.8,0.1403,0.2388
65.2416,backward_movement,0.9813,0.4602,0.7208,66.54,20.2,0.9813,0.3694
65.275,kick_low,0.5335,0.9527,0.7431,71.05,80.48,0.5335,0.2186
65.3083,punch_right,1.8968,0.3776,1.1372,72.47,127.28,0.5862,1.8968
65.3417,kick_low,1.0495,7.585,4.3172,96.59,117.22,1.0495,0.2753
65.3751,punch_right,3.0685,0.2356,1.652,141.13,168.73,0.9006,3.0685
65.4084,kick_low,1.4625,1.5169,1.4897,126.52,156.67,0.2593,1.4625
65.4418,kick_low,2.7863,1.6864,2.2363,118.64,74.28,0.4329,2.7863
65.4752,kick_low,2.2197,7.3293,4.7745,80.89,101.36,1.0782,2.2197
65.5086,kick_low,0.9305,3.5988,2.2646,38.92,113.0,0.9305,0.6422
65.5419,forward_movement,0.9971,0.4326,0.7148,32.8,79.15,0.3883,0.9971
65.5753,guard_position,1.1059,0.7538,0.9299,20.77,42.94,1.1059,0.2768
65.6087,kick_low,2.5595,1.8611,2.2103,8.01,60.92,2.5595,0.3308
65.642,kick_low,1.1382,1.3013,1.2198,8.46,38.68,1.1382,0.5693
65.6754,kick_low,1.23,2.8265,2.0283,18.72,41.75,1.0484,1.23
65.7088,kick_low,0.7097,2.475,1.5924,27.35,5.83,0.6896,0.7097
65.7422,kick_low,1.5502,3.3317,2.441,6.97,34.15,1.5502,0.4418
65.7755,kick_low,0.937,3.1759,2.0564,1.62,11.25,0.5527,0.937
65.8089,kick_low,0.6788,0.9935,0.8362,14.24,36.67,0.1416,0.6788
65.8423,forward_movement,0.5162,0.805,0.6606,0.86,27.65,0.2884,0.5162
65.8757,forward_movement,0.5751,0.7155,0.6453,24.15,22.5,0.5751,0.5125
65.909,guard_position,1.1215,0.3997,0.7606,8.23,27.28,0.9687,1.1215
65.9424,kick_low,0.518,3.5093,2.0137,21.34,7.71,0.402,0.518
65.9758,kick_low,1.1488,1.4867,1.3178,1.07,6.21,1.1488,0.4538
66.0091,kick_low,1.29,2.1826,1.7363,40.76,2.86,1.29,0.4564
66.0425,guard_position,1.389,0.7994,1.0942,18.11,8.49,1.389,0.5157
66.0759,kick_low,0.5932,2.1215,1.3573,16.89,48.58,0.5913,0.5932
66.1093,backward_movement,0.6945,0.8349,0.7647,31.16,56.67,0.6079,0.6945
66.1426,guard_position,0.3833,0.601,0.4922,31.21,28.36,0.2624,0.3833
66.176,punch_right,1.6947,0.2614,0.978,15.81,158.37,0.6216,1.6947
66.2094,kick_low,1.8749,2.8523,2.3636,42.34,166.03,1.6397,1.8749
66.2427,kick_low,0.8316,5.4184,3.125,23.86,162.13,0.8316,0.286
66.2761,kick_low,2.1138,1.3307,1.7222,50.57,49.54,2.1138,0.3493
66.3095,backward_movement,0.9347,0.617,0.7758,63.81,168.81,0.9347,0.5928
66.3429,guard_position,1.5948,0.2104,0.9026,58.04,99.57,0.7837,1.5948
66.3762,guard_position,3.0087,0.3919,1.7003,36.21,177.24,3.0087,1.6788
66.4096,kick_low,1.5706,2.0578,1.8142,11.25,75.97,1.5706,0.9131
66.443,backward_movement,0.6476,0.2119,0.4298,19.71,79.86,0.6476,0.5204
66.4763,guard_position,1.1626,0.6036,0.8831,13.0,66.67,0.3692,1.1626
66.5097,guard_position,1.3549,0.3572,0.856,0.35,62.41,1.3549,1.2801
66.5431,guard_position,1.5345,0.602,1.0682,17.06,26.13,0.6877,1.5345
66.5765,kick_low,2.1502,2.4513,2.3007,35.83,22.09,2.1502,0.2285
66.6098,kick_low,1.6303,3.1575,2.3939,40.53,48.02,0.2689,1.6303
66.6432,kick_low,2.3232,0.951,1.6371,76.45,54.72,2.3232,0.3919
66.6766,guard_position,1.4453,0.1234,0.7843,53.61,45.91,1.4453,0.6656
66.7099,kick_low,2.3591,1.3806,1.8698,0.02,26.22,2.3591,0.4648
66.7433,kick_low,0.3642,2.9037,1.6339,5.94,10.73,0.3642,0.3404
66.7767,backward_movement,0.2677,0.8957,0.5817,8.13,42.22,0.2677,0.1965
66.8101,forward_movement,0.4043,0.35,0.3772,4.21,27.18,0.0951,0.4043
66.8434,forward_movement,0.1197,0.2717,0.1957,9.46,0.32,0.1197,0.0754
66.8768,forward_movement,0.331,0.0945,0.2127,3.27,23.89,0.331,0.1522
66.9102,backward_movement,0.4666,0.043,0.2548,16.59,20.68,0.4666,0.0665
66.9435,backward_movement,0.0888,0.2385,0.1636,8.66,37.62,0.0888,0.0807
66.9769,kick_low,0.2851,3.0069,1.646,4.26,17.38,0.2851,0.2265
67.0103,kick_low,0.2003,4.8821,2.5412,14.1,17.89,0.2003,0.0534
67.0437,kick_low,0.1568,2.6996,1.4282,16.68,4.7,0.1568,0.0081
67.077,kick_low,0.8307,2.3982,1.6145,3.34,10.92,0.8307,0.1334
67.1104,kick_low,0.7721,2.7618,1.7669,20.03,11.12,0.7721,0.0982
67.1438,kick_low,2.6473,1.9048,2.276,83.75,17.42,2.6473,0.0398
67.1771,kick_low,1.1312,1.9807,1.5559,125.33,17.93,1.1312,0.1975
67.2105,kick_low,1.5357,3.0235,2.2796,155.48,17.44,1.5357,0.2608
67.2439,kick_low,0.5221,2.3077,1.4149,155.93,29.76,0.5221,0.342
67.2773,kick_low,0.2611,1.3056,0.7833,148.92,3.7,0.2611,0.0912
67.3106,kick_low,3.0425,0.9665,2.0045,75.49,10.23,3.0425,0.4165
67.344,punch_left,1.7498,0.8496,1.2997,122.41,30.23,1.7498,0.5527
67.3774,kick_low,2.2753,1.074,1.6746,69.12,33.7,2.2753,2.0774
67.4107,guard_position,1.8894,0.5646,1.227,5.72,98.82,1.8894,1.4391
67.4441,kick_low,2.39,2.4194,2.4047,89.8,25.01,2.39,1.2073
67.4775,guard_position,5.4159,0.4889,2.9524,32.73,153.62,5.4159,1.6999
67.5109,guard_position,3.8396,0.3398,2.0897,48.07,166.08,3.8396,0.0618
67.5442,backward_movement,0.9878,0.3382,0.663,69.37,170.16,0.9878,0.4872
67.5776,punch_right,2.5739,0.4745,1.5242,48.24,156.41,0.3925,2.5739
67.611,punch_right,1.3417,0.3322,0.8369,58.59,163.08,0.8533,1.3417
67.6443,backward_movement,0.8235,0.1793,0.5014,50.67,155.86,0.5139,0.8235
67.6777,guard_position,1.3256,0.5472,0.9364,60.31,146.03,1.3256,0.9221
67.7111,punch_right,1.6805,0.3643,1.0224,51.18,118.75,0.6136,1.6805
67.7445,forward_movement,0.9119,0.1442,0.5281,38.36,113.53,0.9119,0.8348
67.7778,forward_movement,1.0855,0.6915,0.8885,10.11,117.66,1.0855,0.628
67.8112,forward_movement,0.2518,0.6612,0.4565,6.47,112.47,0.2518,0.1223
67.8446,kick_low,0.5219,1.4569,0.9894,10.27,97.0,0.2477,0.5219
67.8779,forward_movement,0.2137,0.2197,0.2167,33.98,68.79,0.1324,0.2137
67.9113,kick_low,1.2794,1.4024,1.3409,39.77,45.52,1.2794,0.668
67.9447,forward_movement,0.9725,0.248,0.6102,27.02,31.92,0.9725,0.4143
67.9781,backward_movement,0.9088,0.4776,0.6932,57.46,41.34,0.5096,0.9088
68.0114,forward_movement,0.2977,0.6028,0.4502,43.62,6.71,0.2677,0.2977
68.0448,guard_position,1.1442,0.3227,0.7334,75.64,0.14,1.1442,0.3106
68.0782,guard_position,1.6883,0.4463,1.0673,36.64,56.98,1.6883,0.8399
68.1116,backward_movement,0.5351,0.2247,0.3799,58.05,9.73,0.4714,0.5351
68.1449,guard_position,0.4869,0.323,0.4049,34.01,25.25,0.4869,0.3309
68.1783,guard_position,1.2158,0.3466,0.7812,59.56,7.64,1.2158,0.8146
68.2117,backward_movement,0.4203,0.2214,0.3208,72.48,37.94,0.3752,0.4203
68.245,guard_position,1.4758,0.4917,0.9838,81.2,8.68,0.2284,1.4758
68.2784,kick_low,0.9349,1.0354,0.9852,76.55,30.03,0.9349,0.5949
68.3118,kick_low,0.777,1.6286,1.2028,71.59,42.18,0.777,0.6111
68.3452,backward_movement,0.6633,0.3055,0.4844,84.41,56.62,0.567,0.6633
68.3785,kick_low,1.1059,1.4075,1.2567,72.06,69.19,0.3859,1.1059
68.4119,guard_position,1.4358,0.2329,0.8343,95.99,138.22,1.4358,1.2143
68.4453,kick_low,2.8319,1.7512,2.2915,139.83,118.7,2.8319,1.0179
68.4786,kick_low,1.7029,2.2161,1.9595,164.43,89.41,1.4344,1.7029
68.512,forward_movement,0.6156,0.5637,0.5897,148.56,78.22,0.6156,0.252
68.5454,kick_low,0.8099,1.4183,1.1141,148.89,107.88,0.8099,0.7258
68.5788,backward_movement,0.5407,0.5018,0.5212,156.34,132.11,0.4252,0.5407
68.6121,forward_movement,0.5157,0.3593,0.4375,159.22,147.14,0.4355,0.5157
68.6455,kick_low,0.6921,1.2906,0.9914,161.25,174.71,0.3532,0.6921
68.6789,kick_low,5.7308,2.274,4.0024,128.2,23.12,3.6356,5.7308
68.7122,kick_low,6.2342,2.0752,4.1547,157.66,126.66,1.4595,6.2342
68.7456,kick_low,7.0301,13.9729,10.5015,149.26,179.82,7.0301,5.4055
68.779,guard_position,0.0,0.0,0.0,180.0,180.0,0.0,0.0
68.8124,kick_low,7.062,14.1198,10.5909,95.37,162.54,7.062,6.52
68.8457,punch_right,1.1163,0.2195,0.6679,97.24,172.84,0.5415,1.1163
68.8791,kick_low,3.7321,2.4979,3.115,135.61,113.67,2.0626,3.7321
68.9125,punch_right,4.5101,0.2463,2.3782,85.95,171.34,3.1849,4.5101
68.9458,kick_low,2.5589,1.0336,1.7963,92.81,147.86,0.5922,2.5589
68.9792,forward_movement,0.4833,0.6991,0.5912,91.01,152.22,0.3045,0.4833
69.0126,punch_right,2.6229,0.7528,1.6878,93.65,132.85,0.4674,2.6229
69.046,kick_low,0.638,1.6888,1.1634,94.45,134.21,0.0663,0.638
69.0793,forward_movement,0.4433,0.3417,0.3925,89.58,105.59,0.2631,0.4433
69.1127,kick_low,0.3029,0.9231,0.613,93.82,105.21,0.3029,0.0775
69.1461,backward_movement,1.0615,0.3988,0.7301,96.99,114.31,1.0615,0.5987
